,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params
10,-2.4844686729708347,-2.440342906501182,-2.278578921069803,-2.401130166847273,0.08850942208918026,78,409.58522804578143,138.88335651303328,123.21157948176067,29.18706444055528,1.0,0.03481898941212703,100,89,39,4.537130836749958,500,100,1e-09,0.3502207506693713,2.500296599222213e-05,1.0,500000,0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.03481898941212703), ('max_bin', 100), ('max_depth', 89), ('min_child_samples', 39), ('min_child_weight', 4.537130836749958), ('n_estimators', 500), ('num_leaves', 100), ('reg_alpha', 1e-09), ('reg_lambda', 0.3502207506693713), ('scale_pos_weight', 2.500296599222213e-05), ('subsample', 1.0), ('subsample_for_bin', 500000), ('subsample_freq', 0)])"
11,-2.684307012896652,-2.6825605578300893,-2.6060998629388377,-2.65765581122186,0.03646253217433035,92,19.56269598007202,6.458564302124711,5.2888593673706055,0.6880472890136522,0.01,1.0,1000,100,1,10.0,50,2,1.0,1e-09,499.99999999999994,0.01,500000,10,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 1.0), ('max_bin', 1000), ('max_depth', 100), ('min_child_samples', 1), ('min_child_weight', 10.0), ('n_estimators', 50), ('num_leaves', 2), ('reg_alpha', 1.0), ('reg_lambda', 1e-09), ('scale_pos_weight', 499.99999999999994), ('subsample', 0.01), ('subsample_for_bin', 500000), ('subsample_freq', 10)])"
12,-3.073329121381447,-2.7549412127264783,-2.838708707716034,-2.88899301394132,0.13475681475368853,96,23.40676959355672,8.585140462947072,7.322083791097005,0.9150603167240161,0.10686955483404736,0.019599936861993933,1000,62,22,6.031104598353091,93,2,1.0,0.02968803065652048,499.99999999999994,0.07142159180993948,193716,7,"OrderedDict([('colsample_bytree', 0.10686955483404736), ('learning_rate', 0.019599936861993933), ('max_bin', 1000), ('max_depth', 62), ('min_child_samples', 22), ('min_child_weight', 6.031104598353091), ('n_estimators', 93), ('num_leaves', 2), ('reg_alpha', 1.0), ('reg_lambda', 0.02968803065652048), ('scale_pos_weight', 499.99999999999994), ('subsample', 0.07142159180993948), ('subsample_for_bin', 193716), ('subsample_freq', 7)])"
13,-2.338025432224311,-2.3730137274119607,-2.2985042611382442,-2.3365144735915058,0.030437119750846557,9,97.7057752609253,38.155350318792095,51.42850208282471,6.004021129819351,0.3485907591654728,0.018774125250909886,880,42,33,2.110932476634909,232,63,1.9386844864864643e-07,9.33789611594126,0.014000636973954938,0.19458047517021418,263268,5,"OrderedDict([('colsample_bytree', 0.3485907591654728), ('learning_rate', 0.018774125250909886), ('max_bin', 880), ('max_depth', 42), ('min_child_samples', 33), ('min_child_weight', 2.110932476634909), ('n_estimators', 232), ('num_leaves', 63), ('reg_alpha', 1.9386844864864643e-07), ('reg_lambda', 9.33789611594126), ('scale_pos_weight', 0.014000636973954938), ('subsample', 0.19458047517021418), ('subsample_for_bin', 263268), ('subsample_freq', 5)])"
14,-3.043848781500918,-2.6828492700025097,-2.65319243919885,-2.7932968302340924,0.1775802018169808,94,58.59161527951559,24.210256017421543,36.816356341044106,5.542381418579704,0.01,0.040441266605115885,891,0,1,5.781976032158672,173,100,2.174441688399796e-09,1000.0,0.004234694025819976,0.01,100000,10,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 0.040441266605115885), ('max_bin', 891), ('max_depth', 0), ('min_child_samples', 1), ('min_child_weight', 5.781976032158672), ('n_estimators', 173), ('num_leaves', 100), ('reg_alpha', 2.174441688399796e-09), ('reg_lambda', 1000.0), ('scale_pos_weight', 0.004234694025819976), ('subsample', 0.01), ('subsample_for_bin', 100000), ('subsample_freq', 10)])"
15,-2.6715506587374014,-2.5848645034553037,-2.468303587135366,-2.5749062497760233,0.08327351776307766,90,203.56275463104248,79.61258002827212,48.00963497161865,6.640716959852761,0.9758363782853806,0.517932389297062,100,85,14,0.9839798851893147,338,47,2.9063580825576906e-07,6.897692481498963,0.0031282966148738285,0.9393047165210622,366733,0,"OrderedDict([('colsample_bytree', 0.9758363782853806), ('learning_rate', 0.517932389297062), ('max_bin', 100), ('max_depth', 85), ('min_child_samples', 14), ('min_child_weight', 0.9839798851893147), ('n_estimators', 338), ('num_leaves', 47), ('reg_alpha', 2.9063580825576906e-07), ('reg_lambda', 6.897692481498963), ('scale_pos_weight', 0.0031282966148738285), ('subsample', 0.9393047165210622), ('subsample_for_bin', 366733), ('subsample_freq', 0)])"
16,-2.3256847399970693,-2.402480435591988,-2.284353009249247,-2.337506061612768,0.04894438985315386,12,169.0174339612325,62.62045506268206,63.21564563115438,9.869194983827732,0.6054784638824845,0.014763976288298768,975,0,50,0.3198542280401547,263,100,1e-09,0.02873508563554679,3.51393142986915e-06,0.3734440833939159,239283,6,"OrderedDict([('colsample_bytree', 0.6054784638824845), ('learning_rate', 0.014763976288298768), ('max_bin', 975), ('max_depth', 0), ('min_child_samples', 50), ('min_child_weight', 0.3198542280401547), ('n_estimators', 263), ('num_leaves', 100), ('reg_alpha', 1e-09), ('reg_lambda', 0.02873508563554679), ('scale_pos_weight', 3.51393142986915e-06), ('subsample', 0.3734440833939159), ('subsample_for_bin', 239283), ('subsample_freq', 6)])"
17,-2.385758034475138,-2.374117373311652,-2.2998855281294355,-2.3532536453054083,0.03803501190799565,43,66.01377455393474,24.669666101532343,14.899502038955688,2.278514901933581,0.6259405594333994,0.12398951959808767,119,65,30,4.187017258869708,50,100,0.0016297861992989812,710.7680686804773,1.4295943731008616e-05,0.8393722963782664,222984,8,"OrderedDict([('colsample_bytree', 0.6259405594333994), ('learning_rate', 0.12398951959808767), ('max_bin', 119), ('max_depth', 65), ('min_child_samples', 30), ('min_child_weight', 4.187017258869708), ('n_estimators', 50), ('num_leaves', 100), ('reg_alpha', 0.0016297861992989812), ('reg_lambda', 710.7680686804773), ('scale_pos_weight', 1.4295943731008616e-05), ('subsample', 0.8393722963782664), ('subsample_for_bin', 222984), ('subsample_freq', 8)])"
18,-2.3375931084739645,-2.416413433986779,-2.281003087450708,-2.345003209970484,0.05552880748101974,26,178.66065573692322,66.26255922400466,66.86233282089233,9.8938833582846,0.6229562790680098,0.017721452172322363,582,0,40,2.0225852278423573,274,100,1e-09,0.6632295039147821,3.8379778595414164e-06,0.4187729652135194,266327,6,"OrderedDict([('colsample_bytree', 0.6229562790680098), ('learning_rate', 0.017721452172322363), ('max_bin', 582), ('max_depth', 0), ('min_child_samples', 40), ('min_child_weight', 2.0225852278423573), ('n_estimators', 274), ('num_leaves', 100), ('reg_alpha', 1e-09), ('reg_lambda', 0.6632295039147821), ('scale_pos_weight', 3.8379778595414164e-06), ('subsample', 0.4187729652135194), ('subsample_for_bin', 266327), ('subsample_freq', 6)])"
19,-2.512308464643002,-2.4158251076562833,-2.366545016750547,-2.4315595296832777,0.060538828932439503,86,150.1924319267273,54.910908898466865,144.6738498210907,15.471661217932963,0.01,0.020754790925836295,803,100,50,10.0,500,41,0.2098748424402442,4.6024295354443605e-05,499.99999999999994,0.01,179730,7,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 0.020754790925836295), ('max_bin', 803), ('max_depth', 100), ('min_child_samples', 50), ('min_child_weight', 10.0), ('n_estimators', 500), ('num_leaves', 41), ('reg_alpha', 0.2098748424402442), ('reg_lambda', 4.6024295354443605e-05), ('scale_pos_weight', 499.99999999999994), ('subsample', 0.01), ('subsample_for_bin', 179730), ('subsample_freq', 7)])"
20,-2.3461382558472637,-2.403970857053066,-2.2764529016539288,-2.3421873381847527,0.0521338952446873,21,187.21273183822632,67.3209516754301,68.67002018292744,11.986679529885109,0.5765073193557176,0.021919476963032033,662,60,34,2.280190874861245,288,67,2.7446868294198394e-07,3.374403300574473,0.04105287976574946,0.467497194272141,337174,3,"OrderedDict([('colsample_bytree', 0.5765073193557176), ('learning_rate', 0.021919476963032033), ('max_bin', 662), ('max_depth', 60), ('min_child_samples', 34), ('min_child_weight', 2.280190874861245), ('n_estimators', 288), ('num_leaves', 67), ('reg_alpha', 2.7446868294198394e-07), ('reg_lambda', 3.374403300574473), ('scale_pos_weight', 0.04105287976574946), ('subsample', 0.467497194272141), ('subsample_for_bin', 337174), ('subsample_freq', 3)])"
21,-2.3661729930780626,-2.4292462682220908,-2.308282293522379,-2.3679005182741775,0.049398441616887306,62,71.01944820086162,27.56773927813382,27.98685097694397,4.238409967602006,0.45551723200383315,0.15458771097131366,812,63,20,2.495623272736233,277,6,3.08993739062538e-06,18.099631530241364,0.2904860616354694,0.19501428433227466,331956,3,"OrderedDict([('colsample_bytree', 0.45551723200383315), ('learning_rate', 0.15458771097131366), ('max_bin', 812), ('max_depth', 63), ('min_child_samples', 20), ('min_child_weight', 2.495623272736233), ('n_estimators', 277), ('num_leaves', 6), ('reg_alpha', 3.08993739062538e-06), ('reg_lambda', 18.099631530241364), ('scale_pos_weight', 0.2904860616354694), ('subsample', 0.19501428433227466), ('subsample_for_bin', 331956), ('subsample_freq', 3)])"
22,-2.3351040445096003,-2.383437362161541,-2.287887985123754,-2.3354764639316317,0.039008758719435634,7,110.18986614545186,42.445953331446304,51.52021757761637,6.838629109695155,0.4298446291790709,0.016905391326467085,847,28,40,0.969348835836737,229,77,2.524011601629368e-07,0.5513474604069509,0.0010631908026605386,0.2466396610515622,212226,5,"OrderedDict([('colsample_bytree', 0.4298446291790709), ('learning_rate', 0.016905391326467085), ('max_bin', 847), ('max_depth', 28), ('min_child_samples', 40), ('min_child_weight', 0.969348835836737), ('n_estimators', 229), ('num_leaves', 77), ('reg_alpha', 2.524011601629368e-07), ('reg_lambda', 0.5513474604069509), ('scale_pos_weight', 0.0010631908026605386), ('subsample', 0.2466396610515622), ('subsample_for_bin', 212226), ('subsample_freq', 5)])"
23,-2.432538326710693,-2.3779771644095313,-2.311519343232687,-2.37401161145097,0.049485302856591244,66,393.1955568790436,151.08302316855278,151.19488128026327,26.05914610021599,0.5741045069116983,0.011690696267976992,100,11,10,10.0,500,77,5.179988643248737e-08,1000.0,1e-06,0.5181903569123195,329884,9,"OrderedDict([('colsample_bytree', 0.5741045069116983), ('learning_rate', 0.011690696267976992), ('max_bin', 100), ('max_depth', 11), ('min_child_samples', 10), ('min_child_weight', 10.0), ('n_estimators', 500), ('num_leaves', 77), ('reg_alpha', 5.179988643248737e-08), ('reg_lambda', 1000.0), ('scale_pos_weight', 1e-06), ('subsample', 0.5181903569123195), ('subsample_for_bin', 329884), ('subsample_freq', 9)])"
24,-2.3762321537591307,-2.3905026789051336,-2.3207712198370523,-2.362502017500439,0.03007775010648855,54,202.6348040898641,80.55424550372051,139.58674796422324,14.309975565017027,0.01,0.08556624555282806,1000,83,1,8.166353475295155,500,62,0.050837799909305065,94.91403359805895,0.17566942851898892,0.32508971544045934,413812,7,"OrderedDict([('colsample_bytree', 0.01), ('learning_rate', 0.08556624555282806), ('max_bin', 1000), ('max_depth', 83), ('min_child_samples', 1), ('min_child_weight', 8.166353475295155), ('n_estimators', 500), ('num_leaves', 62), ('reg_alpha', 0.050837799909305065), ('reg_lambda', 94.91403359805895), ('scale_pos_weight', 0.17566942851898892), ('subsample', 0.32508971544045934), ('subsample_for_bin', 413812), ('subsample_freq', 7)])"
